Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,Unit,Source,Year,Month,Year-Month,Week
Dry Maize,White Maize,-,-,Amukura, - ,65,1950.0,Busia,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Eldoret Main,45,65,8000.0,Uasin-Gishu,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kilingili,46.67,57.89,30000.0,Vihiga,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Bondo,47.22,55,32000.0,Siaya,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Elwak Market,56,70,2250.0,Mandera,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60,70,2340.0,Nakuru,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Nakuru Wakulima,46.67,50,3600.0,Nakuru,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,-,-,-,Nakuru Wakulima,148,160,0.0,Nakuru,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Nyahururu Municipal Market,46.67,50,10000.0,Laikipia,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kangemi Market,41.11,55,,Nairobi,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Mixed-Traditional ,-,-,Kirwara Market, - ,60,90.0,Muranga,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,48.89,50,13400.0,Machakos,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kapkwen,45.56,140,45000.0,Bomet,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kitengela,46.67,60,30000.0,Kajiado,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Karatina,48.89,70,1800.0,Nyeri,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Athi River Open air Market,55.56,70,990.0,Machakos,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Lodwar Fresh Produce,30,30,30.0,Turkana,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Mixed-Traditional ,-,-,Chuka,38.89,45,4500.0,Tharaka-Nithi,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kathonzweni,40,42,13500.0,Makueni,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Wundanyi,35,40,1800.0,Taita-Taveta,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Ngurubani Market,33.33,40,3500.0,Kirinyaga,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Luanda,47.78,48,4320.0,Vihiga,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Luanda,47.78,48,4320.0,Vihiga,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Eldoret Main,45,65,7000.0,Uasin-Gishu,2022-05-17,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Mixed-Traditional ,-,-,Marindi, - ,37.36,1800.0,Migori,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Mouwarak Crops Market,46.67,65,250.0,Laikipia,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kaanwa,42.5,45,300.0,Tharaka-Nithi,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Nyamakima,55.56,60,,Nairobi,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,-,-,-,Nyamakima,150,170,,Nairobi,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Yellow Maize,-,-,Nyamakima,50,60,,Nairobi,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Majengo Vihiga,44.44,66.67,10000.0,Vihiga,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Soko mpya,48.89,120,640.0,Nyandarua,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Makutano West Pokot,44.44,52,,West-Pokot,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Busia Market,52,65,900.0,Busia,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60,70,0.0,Nakuru,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Nakuru Wakulima,46.67,50,0.0,Nakuru,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Aram,50,59.99,21600.0,Siaya,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kutus,46.67,53.52,4500.0,Kirinyaga,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Kangemi Market,38.89,55,,Nairobi,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Chepsonoi Market,52.22,65,14500.0,Nandi,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Rhamu Market,52,70,1500.0,Mandera,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Mixed-Traditional ,-,-,Othaya,50,60,12000.0,Nyeri,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Eldama Ravine,42.22,48,3000.0,Baringo,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Lodwar Fresh Produce,90,90,90.0,Turkana,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,25,70,10000.0,Garissa,2022-05-16,Kg,AMIS,2022,May,2022-05,21
Dry Maize,Mixed-Traditional ,-,-,Mbale,44.44,120,650000.0,Vihiga,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Malimili Livestock Market,48,56,9600.0,Kakamega,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Rongo,50,39.53,4500.0,Migori,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kibiok,50,55,4000.0,Nandi,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Kibuye,48.89,50,,Kisumu,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kibuye,53.33,55,,Kisumu,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Kibuye, - ,205,,Kisumu,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Muhoroni,46.67,70,10000.0,Kisumu,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Mwatate,45,50,2270.0,Taita-Taveta,2022-05-15,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Lomut,57.78,70,25000.0,West-Pokot,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Akala,42.5,50,4000.0,Siaya,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Athi River Open air Market,55.56,70,720.0,Machakos,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Loitoktok Market,42.22,45,4000.0,Kajiado,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Loitoktok Market,90,100,4000.0,Kajiado,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kambu,47.78,50,15000.0,Makueni,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Nambale,50,70,,Busia,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,70,90,350.0,Lamu,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Lodwar Fresh Produce,90,90,90.0,Turkana,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Lodwar Fresh Produce,90,90,90.0,Turkana,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Embu Town,40,55,3000.0,Embu,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Siaya, - ,59.09,,Siaya,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,59.09,,Siaya,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Lokichar,40,130,150.0,Turkana,2022-05-14,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Awendo, - ,52.17,6500.0,Migori,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Awendo, - ,52.17,16000.0,Migori,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Ngurubani Market,33.33,40,4500.0,Kirinyaga,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Rongo,40,46.46,4500.0,Migori,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Marindi, - ,48,1800.0,Migori,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Muthurwa,41.11,52,21600.0,Narok,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Muthurwa,41.11,52,21600.0,Narok,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kilingili,44.44,55.26,18000.0,Vihiga,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Port Victoria,67.5,70,,Busia,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Soko mpya,48.89,50,900.0,Nyandarua,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Sondu- Kericho,48.89,65,4500.0,Kericho,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,40,50,14500.0,Machakos,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kangemi Market,40,55,,Nairobi,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Eldoret Main,45,65,7000.0,Uasin-Gishu,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Chumvini Livestock Market,42,50,9000.0,Taita-Taveta,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Majengo Vihiga,44.44,66.67,12000.0,Vihiga,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60,70,0.0,Nakuru,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nakuru Wakulima,46.67,50,900.0,Nakuru,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Nakuru Wakulima,148,160,0.0,Nakuru,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Makutano West Pokot,44.44,52,,West-Pokot,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kasikeu,45,55,1400.0,Makueni,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nyamakima,50,50,,Nairobi,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Nyamakima,150,170,,Nairobi,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Nyamakima,55.56,60,,Nairobi,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kamukuywa,48.89,60,4000.0,Bungoma,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Chuka,38.89,45,4500.0,Tharaka-Nithi,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Emali Market,55.56,60,98000.0,Makueni,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Rhamu Market,52,70,1300.0,Mandera,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,24.44,44,1000.0,Kisii,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Daraja Mbili,31.11,56,400.0,Kisii,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Daraja Mbili,31.11,52,2300.0,Kisii,2022-05-13,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Mogogosiek Market,47.78,70,8100.0,Bomet,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kaanwa,37.5,40,400.0,Tharaka-Nithi,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Mbale,44.44,66.67,10000.0,Vihiga,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kaare,40,40,2700.0,Tharaka-Nithi,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kaare,40,40,2700.0,Tharaka-Nithi,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kaare,40,40,2700.0,Tharaka-Nithi,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nyeri open air,51.11,60,4500.0,Nyeri,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Eldoret Main,50,65,7000.0,Uasin-Gishu,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kipkaren,55,65,200.0,Kakamega,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kiserian crops market,38.89,50,1000.0,Kajiado,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Eldama Ravine,44.44,48,700.0,Baringo,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60,70,0.0,Nakuru,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nakuru Wakulima,46.67,50,0.0,Nakuru,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Nakuru Wakulima,148,160,0.0,Nakuru,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Aram,50.95,55.58,3600.0,Siaya,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Aram,47.78,55.38,27000.0,Siaya,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Ndhiwa,55,60,1000.0,Homa-bay,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Ndhiwa,55,60,4000.0,Homa-bay,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kangemi Market,38.89,50,,Nairobi,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Tseikuru,50,55,30000.0,Kitui,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Chepareria,44.44,42,40500.0,West-Pokot,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Holo,50,60,15000.0,Kisumu,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kiritiri,110,120,4400.0,Embu,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kiritiri,110,120,4200.0,Embu,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kinango,50,60,8000.0,Kwale,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kutus,44.44,55.25,4500.0,Kirinyaga,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,56,70,10000.0,Garissa,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Mbita,35.56,55,10000.0,Homa-bay,2022-05-12,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Akala,42.5,50,5000.0,Siaya,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Rongo,40,47.56,9000.0,Migori,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kipsitet,50,56,14000.0,Kericho,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Ortum,44,48,9000.0,West-Pokot,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Serem - Vihiga,46.67,56.82,10000.0,Vihiga,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Mowlem Market,42.22,45.83,360.0,Trans-Nzoia,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Eldoret Main,45,115,8000.0,Uasin-Gishu,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Gatunga,46.67,50,6000.0,Tharaka-Nithi,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kathwana,38.89,50,4000.0,Tharaka-Nithi,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kathwana,38.89,50,4000.0,Tharaka-Nithi,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Mwingi Town,50,55,27000.0,Kitui,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Soko mpya,48.89,50,500.0,Nyandarua,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Suneka,41.67,50,5760.0,Kisii,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Siaya, - ,59.09,,Siaya,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,59.09,,Siaya,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Chaka,47.78,60,2500.0,Nyeri,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nyamakima,50,50,,Nairobi,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Nyamakima,150,170,,Nairobi,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Nyamakima,55.56,60,,Nairobi,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kangeta,45,50,1170.0,Meru,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kapsowar,38.89,55,2700.0,Elgeyo-Marakwet,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Embu Town,44.44,55,4500.0,Embu,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Mokowe Fish Landing Site,80,100,25000.0,Lamu,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Takaba Market,56,100,2000.0,Mandera,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Ugunja,47.78,60,,Siaya,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Diani Market,40,50,3000.0,Kwale,2022-05-11,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kabiyet Market,50,60,90000.0,Nandi,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Mbale,44.44,66.67,70000.0,Vihiga,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Amukura, - ,67.5,1500.0,Busia,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Eldoret Main,45,65,7000.0,Uasin-Gishu,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kapkwen,50,75,9.0,Bomet,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,60,70,3960.0,Nakuru,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nakuru Wakulima,46.67,50,0.0,Nakuru,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Nakuru Wakulima,148,160,0.0,Nakuru,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kitengela,50,55,32000.0,Kajiado,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Nkubu,44.44,45,1440.0,Meru,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kangemi Market,44.44,55,,Nairobi,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Athi River Open air Market,50,70,540.0,Machakos,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Athi River Open air Market,50,70,540.0,Machakos,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Chuka,38.89,45,4500.0,Tharaka-Nithi,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Bondo,31.11,47.5,7000.0,Siaya,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Bondo,31.11,47.5,7000.0,Siaya,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Bondo,31.11,50,36000.0,Siaya,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Cheptiret - Uasin Gishu,36,48,3000.0,Uasin-Gishu,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Ahero,65,70,900.0,Kisumu,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Ahero,65,70,3600.0,Kisumu,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,40,50,15000.0,Machakos,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Nunguni,40,45,9000.0,Makueni,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Ngurubani Market,33.33,40,4500.0,Kirinyaga,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Luanda,46.11,48,3600.0,Vihiga,2022-05-10,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Marindi, - ,37.5,1800.0,Migori,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kaanwa,37.5,40,500.0,Tharaka-Nithi,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Makutano West Pokot,42.22,52,,West-Pokot,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Eldama Ravine,42.22,40,1200.0,Baringo,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Eldama Ravine,42.22,40,1200.0,Baringo,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Chebunyo,50,54,64800.0,Bomet,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Rongo,40,46.46,9000.0,Migori,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nyakwere,51.11,60,22500.0,Homa-bay,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Eldoret Main,45,65,6000.0,Uasin-Gishu,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kagio,40,44,2250.0,Kirinyaga,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kagio,40,44,2250.0,Kirinyaga,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Busia Market,44.78,65,9000.0,Busia,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Aram,47.22,55.38,19350.0,Siaya,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Aram,50.95,55.58,1850.0,Siaya,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Kutus,44.44,48.97,1350.0,Kirinyaga,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,White Maize,-,-,Nyamakima,50,50,,Nairobi,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Yellow Maize,-,-,Nyamakima,55.56,60,,Nairobi,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,-,-,-,Nyamakima,150,170,,Nairobi,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Othaya,50,60,10800.0,Nyeri,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Garissa Soko Mugdi,55,70,10000.0,Garissa,2022-05-09,Kg,AMIS,2022,May,2022-05,20
Dry Maize,Mixed-Traditional ,-,-,Kilingili,44.44,55.26,20000.0,Vihiga,2022-05-08,Kg,AMIS,2022,May,2022-05,19
Dry Maize,Mixed-Traditional ,-,-,Kimumu,34.44,38.89,6500.0,Uasin-Gishu,2022-05-08,Kg,AMIS,2022,May,2022-05,19
Dry Maize,White Maize,-,-,Mabera,44,48,3000.0,Migori,2022-05-08,Kg,AMIS,2022,May,2022-05,19
Dry Maize,White Maize,-,-,Malimili Livestock Market,48,56,9000.0,Kakamega,2022-05-08,Kg,AMIS,2022,May,2022-05,19
Dry Maize,White Maize,-,-,Akala,42.5,50,3500.0,Siaya,2022-05-08,Kg,AMIS,2022,May,2022-05,19
Dry Maize,Mixed-Traditional ,-,-,Mwatate,45,50,2500.0,Taita-Taveta,2022-05-08,Kg,AMIS,2022,May,2022-05,19
