CONTACT_ID,INTERACTION_DATE,INTERACTION_TYPE,SUBSTANTIVE_INTERACTION,INTERACTION_SUMMARY,AUTHOR_NAME
181231484,2024-02-19,Phone,0,Thanking Donor for Contribution,Sabina Embury
181231484,2024-04-03,Mail,0,Thanking Donor for Contribution,Sabina Embury
181231505,2023-04-15,ThankView,0,Exploring Affinity,Sabina Embury
181231505,2023-09-01,Email,0,Interest in Major Gift,Sabina Embury
181231505,2023-09-04,Email,0,Exploring Affinity,Sabina Embury
181231505,2023-09-22,ThankView,0,Philanthropic Interests,Sabina Embury
181231505,2023-11-10,Meeting - In Person,1,Exploring Affinity,Sabina Embury
181231505,2023-11-24,Email,0,Philanthropic Interests,Sabina Embury
181231510,2022-07-28,Email,0,Checking In,Kipp Anespie
181231510,2023-01-09,ThankView,0,Checking In,Kipp Anespie
181231510,2023-03-31,Mail,0,Checking In,Kipp Anespie
181231510,2023-09-04,Email,0,Checking In,Kipp Anespie
181231510,2023-11-05,Mail,0,Checking In,Kipp Anespie
181231520,2023-04-02,Email,0,Philanthropic Interests,Libbie Coll
181231520,2023-09-13,Email,0,Thanking Donor for Contribution,Libbie Coll
181231532,2023-11-18,Mail,0,Exploring Affinity,Etienne Reiach
181231544,2022-06-13,Email,0,Thanking Donor for Contribution,Cindy Bandt
181231544,2022-09-28,Mail,0,Exploring Affinity,Cindy Bandt
181231544,2022-10-29,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181231544,2023-02-24,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181231544,2023-03-10,Mail,0,Philanthropic Interests,Cindy Bandt
181231544,2023-08-03,Email,0,Interest in Major Gift,Cindy Bandt
181231544,2023-10-01,Mail,0,Exploring Affinity,Cindy Bandt
181231544,2023-10-14,Email,0,Exploring Affinity,Cindy Bandt
181231544,2023-10-28,Email,0,Thanking Donor for Contribution,Cindy Bandt
181231544,2023-12-15,Mail,0,Interest in Major Gift,Cindy Bandt
181231544,2024-01-10,ThankView,0,Thanking Donor for Contribution,Cindy Bandt
181231544,2024-04-12,ThankView,0,Exploring Affinity,Cindy Bandt
181231549,2022-08-28,Email,0,Checking In,Cindy Bandt
181231549,2023-05-13,Meeting - In Person,1,Checking In,Cindy Bandt
181231549,2023-11-22,ThankView,0,Checking In,Cindy Bandt
181231549,2024-02-23,Text,0,Checking In,Cindy Bandt
181231549,2024-04-20,Mail,0,Checking In,Cindy Bandt
181231562,2024-01-05,ThankView,0,Outreach,Sabina Embury
181231565,2022-11-09,Phone,0,Increasing Support,Sabina Embury
181231565,2023-04-26,Phone,0,Increasing Support,Sabina Embury
181231565,2023-06-19,Email,0,Increasing Support,Sabina Embury
181231565,2023-09-04,Phone,0,Increasing Support,Sabina Embury
181231565,2023-10-05,Phone,0,Increasing Support,Sabina Embury
181231565,2023-11-01,Mail,0,Increasing Support,Sabina Embury
181231565,2023-11-20,Email,0,Increasing Support,Sabina Embury
181231565,2024-04-06,Phone,0,Increasing Support,Sabina Embury
181231565,2024-06-19,Email,0,Increasing Support,Sabina Embury
181231592,2023-11-04,Mail,0,Exploring Affinity,Cindy Bandt
181231617,2022-09-01,ThankView,0,Exploring Affinity,Lurleen Gownge
181231617,2022-10-05,Mail,0,Exploring Affinity,Lurleen Gownge
181231617,2022-11-11,Email,0,Philanthropic Interests,Lurleen Gownge
181231617,2023-01-02,Mail,0,Concerns with Leadership,Lurleen Gownge
181231617,2023-04-24,Meeting - In Person,1,Thanking Donor for Contribution,Lurleen Gownge
181231617,2023-05-12,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181231617,2023-11-04,ThankView,0,Thanking Donor for Contribution,Lurleen Gownge
181231617,2023-11-22,Email,0,Philanthropic Interests,Lurleen Gownge
181231617,2024-01-20,Email,0,Thanking Donor for Contribution,Lurleen Gownge
181231617,2024-06-16,Mail,0,Thanking Donor for Contribution,Lurleen Gownge
181231635,2023-02-26,Email,0,Volunteering,Cindy Bandt
181231635,2023-10-18,Email,0,Thanking Donor for Contribution,Cindy Bandt
181231635,2023-11-05,Email,0,Concerns with Leadership,Cindy Bandt
181231635,2024-05-29,Email,0,Thanking Donor for Contribution,Cindy Bandt
181231637,2022-12-11,Phone,0,Philanthropic Interests,Sabina Embury
181231637,2023-09-02,Email,0,Exploring Affinity,Sabina Embury
181231637,2023-10-01,ThankView,0,Volunteering,Sabina Embury
181231637,2023-12-11,Email,0,Thanking Donor for Contribution,Sabina Embury
181231649,2022-11-07,Phone,0,Thanking Donor for Contribution,Cindy Bandt
181231649,2023-03-05,Email,0,Thanking Donor for Contribution,Cindy Bandt
181231649,2023-08-04,ThankView,0,Interest in Major Gift,Cindy Bandt
181231649,2023-11-02,Email,0,Exploring Affinity,Cindy Bandt
181231649,2024-05-24,Email,0,Interest in Major Gift,Cindy Bandt
181231654,2023-09-19,Event,0,Checking In,Cindy Bandt
181231654,2023-11-17,Email,0,Checking In,Cindy Bandt
181231654,2023-11-19,Email,0,Checking In,Cindy Bandt
181231654,2024-03-08,Mail,0,Checking In,Cindy Bandt
181231654,2024-05-12,Phone,0,Checking In,Cindy Bandt
181231683,2022-08-06,Mail,0,Proposal Approved,Cindy Bandt
181231683,2022-10-02,Email,0,Proposal Approved,Cindy Bandt
181231683,2023-06-20,ThankView,0,Proposal Declined,Cindy Bandt
181231683,2023-06-30,Mail,0,Proposal Declined,Cindy Bandt
181231683,2023-10-04,Email,0,Proposal Declined,Cindy Bandt
181231683,2023-10-19,Mail,0,Proposal Approved,Cindy Bandt
181231683,2023-10-25,Mail,0,Proposal Approved,Cindy Bandt
181231683,2023-11-14,ThankView,0,Proposal Approved,Cindy Bandt
181231683,2023-12-09,Mail,0,Proposal Approved,Cindy Bandt
181231683,2024-02-20,Email,0,Proposal Approved,Cindy Bandt
181231699,2022-11-06,Email,0,Checking In,Carmelina Simeon
181231708,2023-11-16,Mail,0,Exploring Affinity,Cindy Bandt
181231729,2022-12-23,Email,0,Philanthropic Interests,Reggie Egginson
181231729,2023-04-09,Phone,0,Philanthropic Interests,Reggie Egginson
181231729,2023-07-18,Email,0,Interest in Major Gift,Reggie Egginson
181231729,2023-10-02,Phone,0,Thanking Donor for Contribution,Reggie Egginson
181231729,2023-10-03,Meeting - In Person,1,Volunteering,Reggie Egginson
181231729,2023-11-08,Email,0,Philanthropic Interests,Reggie Egginson
181231729,2024-01-15,Email,0,Thanking Donor for Contribution,Reggie Egginson
181231729,2024-02-14,Email,0,Thanking Donor for Contribution,Reggie Egginson
181231729,2024-03-14,Email,0,Concerns with Leadership,Reggie Egginson
181231750,2022-06-11,Email,0,Increasing Support,Brnaby Misken
181231750,2022-10-08,ThankView,0,Increasing Support,Brnaby Misken
181231750,2022-11-10,Phone,0,Increasing Support,Brnaby Misken
181231750,2023-01-05,Mail,0,Increasing Support,Brnaby Misken
181231750,2023-04-29,Meeting - In Person,1,Increasing Support,Brnaby Misken
181231750,2023-06-26,Email,0,Increasing Support,Brnaby Misken
181231750,2023-09-03,ThankView,0,Increasing Support,Brnaby Misken
181231750,2023-09-17,Email,0,Increasing Support,Brnaby Misken
181231750,2023-09-18,Email,0,Increasing Support,Brnaby Misken
181231750,2023-10-24,ThankView,0,Increasing Support,Brnaby Misken
181231750,2023-10-31,Email,0,Increasing Support,Brnaby Misken
181231750,2023-11-07,Mail,0,Increasing Support,Brnaby Misken
181231750,2023-11-26,Email,0,Increasing Support,Brnaby Misken
181231750,2024-02-06,ThankView,0,Increasing Support,Brnaby Misken
181231750,2024-03-04,Email,0,Increasing Support,Brnaby Misken
181231750,2024-03-25,Mail,0,Increasing Support,Brnaby Misken
181231750,2024-05-28,Mail,0,Increasing Support,Brnaby Misken
181231750,2024-06-12,Mail,0,Increasing Support,Brnaby Misken
181231776,2022-06-08,Email,0,Exploring Affinity,Brnaby Misken
181231776,2022-08-19,Meeting - In Person,1,Concerns with Leadership,Brnaby Misken
181231776,2022-09-22,Mail,0,Thanking Donor for Contribution,Brnaby Misken
181231776,2023-09-13,Phone,0,Exploring Affinity,Brnaby Misken
181231776,2023-09-30,Phone,0,Exploring Affinity,Brnaby Misken
181231776,2023-11-08,ThankView,0,Exploring Affinity,Brnaby Misken
181231776,2024-01-03,Mail,0,Exploring Affinity,Brnaby Misken
181231776,2024-06-29,Meeting - In Person,1,Philanthropic Interests,Brnaby Misken
181231787,2023-10-20,Mail,0,Proposal Approved,Cindy Bandt
181231787,2023-11-21,Email,0,Proposal Declined,Cindy Bandt
181231789,2023-10-11,Mail,0,Proposal Approved,Brnaba Donaghy
181231799,2022-08-24,Email,0,Thanking Donor for Contribution,Sabina Embury
181231800,2023-03-23,Phone,0,Exploring Affinity,Sabina Embury
181231810,2023-04-28,Phone,0,Increasing Support,Sabina Embury
181231810,2023-07-08,Email,0,Increasing Support,Sabina Embury
181231810,2023-09-10,Mail,0,Increasing Support,Sabina Embury
181231810,2023-09-13,Event,0,Increasing Support,Sabina Embury
181231810,2023-09-22,ThankView,0,Increasing Support,Sabina Embury
181231810,2023-11-14,Mail,0,Increasing Support,Sabina Embury
181231810,2023-11-21,Email,0,Increasing Support,Sabina Embury
181231810,2023-11-22,Mail,0,Increasing Support,Sabina Embury
181231810,2023-11-27,Email,0,Increasing Support,Sabina Embury
181231810,2024-04-24,Email,0,Increasing Support,Sabina Embury
181231817,2022-09-13,Email,0,Checking In,Sabina Embury
181231817,2023-09-18,Mail,0,Checking In,Sabina Embury
181231817,2023-10-09,ThankView,0,Checking In,Sabina Embury
181231817,2023-10-31,ThankView,0,Checking In,Sabina Embury
181231817,2024-05-25,Email,0,Checking In,Sabina Embury
181231830,2023-09-30,Mail,0,Volunteering,Cindy Bandt
181231838,2022-08-31,Email,0,Increasing Support,Sabina Embury
181231838,2023-01-08,Email,0,Increasing Support,Sabina Embury
181231838,2023-03-08,Mail,0,Increasing Support,Sabina Embury
181231838,2023-09-11,Event,0,Increasing Support,Sabina Embury
181231838,2023-09-14,Email,0,Increasing Support,Sabina Embury
181231838,2023-09-24,ThankView,0,Increasing Support,Sabina Embury
181231838,2023-10-16,Phone,0,Increasing Support,Sabina Embury
181231838,2023-10-18,Phone,0,Increasing Support,Sabina Embury
181231838,2023-10-28,Email,0,Increasing Support,Sabina Embury
181231838,2023-11-07,Email,0,Increasing Support,Sabina Embury
181231838,2023-12-09,Email,0,Increasing Support,Sabina Embury
181231838,2024-01-21,Email,0,Increasing Support,Sabina Embury
181231838,2024-01-30,ThankView,0,Increasing Support,Sabina Embury
181231838,2024-03-23,Email,0,Increasing Support,Sabina Embury
181231838,2024-05-13,Email,0,Increasing Support,Sabina Embury
181231853,2023-09-23,Mail,0,Concerns with Leadership,Rab Ryburn
181231853,2023-10-13,Phone,0,Interest in Major Gift,Rab Ryburn
181231854,2022-08-07,Mail,0,Proposal Declined,Cindy Bandt
181231854,2022-08-21,Mail,0,Proposal Approved,Cindy Bandt
181231854,2022-09-03,Meeting - In Person,1,Proposal Approved,Cindy Bandt
181231854,2022-11-16,Email,0,Proposal Approved,Cindy Bandt
181231854,2023-07-11,Email,0,Proposal Approved,Cindy Bandt
181231854,2023-09-27,ThankView,0,Proposal Approved,Cindy Bandt
181231854,2023-10-30,Email,0,Proposal Approved,Cindy Bandt
181231854,2023-11-28,Phone,0,Proposal Declined,Cindy Bandt
181231854,2023-11-30,Email,0,Proposal Approved,Cindy Bandt
181231854,2024-05-07,Mail,0,Proposal Approved,Cindy Bandt
181231884,2024-05-13,Email,0,Exploring Affinity,Leonerd Klausen
181231922,2024-05-08,Email,0,Exploring Affinity,Brnaby Misken
181231962,2022-12-23,Text,0,Volunteering,Reggie Egginson
181231977,2023-09-12,Mail,0,Increasing Support,Cindy Bandt
181231977,2024-03-16,Email,0,Increasing Support,Cindy Bandt
181231987,2023-05-02,Text,0,Increasing Support,Rab Ryburn
181231999,2023-03-07,Email,0,Increasing Support,Cindy Bandt
181231999,2023-10-12,Email,0,Increasing Support,Cindy Bandt
181231999,2024-03-20,ThankView,0,Increasing Support,Cindy Bandt
181231999,2024-05-16,ThankView,0,Increasing Support,Cindy Bandt
181232001,2022-06-29,Email,0,Checking In,Josefina Arp
181232001,2023-10-26,Phone,0,Checking In,Josefina Arp
181232001,2023-11-04,Mail,0,Checking In,Josefina Arp
181232001,2023-11-23,Email,0,Checking In,Josefina Arp
181232001,2024-06-10,Meeting - In Person,1,Checking In,Josefina Arp
181232025,2023-04-27,Mail,0,Volunteering,Leonerd Klausen
181232028,2022-07-16,Email,0,Checking In,Sabina Embury
181232028,2023-06-21,Email,0,Checking In,Sabina Embury
181232028,2023-10-28,Mail,0,Checking In,Sabina Embury
181232028,2024-04-05,Meeting - In Person,1,Checking In,Sabina Embury
181232028,2024-05-08,ThankView,0,Checking In,Sabina Embury
181232028,2024-06-07,Email,0,Checking In,Sabina Embury
181232039,2023-10-02,Phone,0,Interest in Major Gift,Sabina Embury
181232103,2022-10-25,Mail,0,Checking In,Reggie Egginson
181232103,2023-05-28,ThankView,0,Checking In,Reggie Egginson
181232103,2023-06-12,Text,0,Checking In,Reggie Egginson
181232103,2024-05-16,ThankView,0,Checking In,Reggie Egginson
181232127,2023-01-07,Mail,0,Checking In,Sabina Embury
181232127,2023-01-22,Email,0,Checking In,Sabina Embury
181232127,2023-09-25,Phone,0,Checking In,Sabina Embury
181232127,2023-10-22,Email,0,Checking In,Sabina Embury
181232127,2024-03-20,ThankView,0,Checking In,Sabina Embury
181232175,2023-10-17,Mail,0,Checking In,Cindy Bandt
181232176,2022-11-27,Mail,0,Proposal Approved,Etienne Reiach
181232176,2022-12-02,Email,0,Proposal Approved,Etienne Reiach
181232176,2023-01-09,Email,0,Proposal Approved,Etienne Reiach
181232176,2023-09-25,Email,0,Proposal Approved,Etienne Reiach
181232176,2023-10-12,Phone,0,Proposal Approved,Etienne Reiach
181232176,2023-10-12,Email,0,Proposal Approved,Etienne Reiach
181232176,2023-10-22,Meeting - In Person,1,Proposal Approved,Etienne Reiach
181232176,2023-11-23,Email,0,Proposal Approved,Etienne Reiach
181232184,2023-11-12,ThankView,0,Proposal Approved,Alfreda Priddis
181232207,2023-10-19,Meeting - In Person,1,Proposal Approved,Libbie Coll
181232207,2024-02-16,Email,0,Proposal Approved,Libbie Coll
181232213,2023-02-05,ThankView,0,Proposal Approved,Sabina Embury
181232213,2023-03-04,Email,0,Proposal Approved,Sabina Embury
181232213,2023-09-06,Email,0,Proposal Declined,Sabina Embury
181232213,2023-09-12,ThankView,0,Proposal Declined,Sabina Embury
181232213,2023-09-20,ThankView,0,Proposal Approved,Sabina Embury
181232213,2023-09-23,ThankView,0,Proposal Approved,Sabina Embury
181232213,2023-10-21,Mail,0,Proposal Approved,Sabina Embury
181232213,2023-11-03,Meeting - In Person,1,Proposal Declined,Sabina Embury
181232213,2024-03-06,Phone,0,Proposal Declined,Sabina Embury
181232213,2024-05-24,Mail,0,Proposal Declined,Sabina Embury
181232215,2022-08-01,Mail,0,Increasing Support,Cindy Bandt
181232215,2023-09-26,Phone,0,Increasing Support,Cindy Bandt
181232222,2024-04-08,Mail,0,Increasing Support,Sabina Embury
181232233,2022-12-10,Phone,0,Proposal Approved,Sabina Embury
181232233,2023-02-08,Event,0,Proposal Declined,Sabina Embury
181232233,2023-04-09,Mail,0,Proposal Approved,Sabina Embury
181232233,2023-05-06,ThankView,0,Proposal Declined,Sabina Embury
181232233,2023-05-15,Mail,0,Proposal Declined,Sabina Embury
181232233,2023-09-26,Email,0,Proposal Declined,Sabina Embury
181232233,2023-10-09,Email,0,Proposal Approved,Sabina Embury
181232233,2024-01-25,Meeting - Virtual,1,Proposal Approved,Sabina Embury
181232233,2024-03-07,ThankView,0,Proposal Declined,Sabina Embury
181232233,2024-06-08,Mail,0,Proposal Approved,Sabina Embury
181232236,2024-04-17,ThankView,0,Increasing Support,Carmelina Simeon
181232238,2024-05-11,Phone,0,Thanking Donor for Contribution,Carmelina Simeon
181232252,2024-06-05,Text,0,Checking In,Reggie Egginson
181232263,2024-03-04,Meeting - In Person,1,Increasing Support,Cindy Bandt
181232268,2023-05-09,Email,0,Philanthropic Interests,Sabina Embury
181232268,2023-06-12,Mail,0,Thanking Donor for Contribution,Sabina Embury
181232268,2023-10-01,Meeting - In Person,1,Thanking Donor for Contribution,Sabina Embury
181232268,2023-11-11,Mail,0,Exploring Affinity,Sabina Embury
181232268,2023-11-18,Meeting - In Person,1,Philanthropic Interests,Sabina Embury
181232268,2024-01-16,Mail,0,Exploring Affinity,Sabina Embury
181232268,2024-04-21,Mail,0,Concerns with Leadership,Sabina Embury
181232268,2024-05-01,Email,0,Interest in Major Gift,Sabina Embury
181232292,2023-03-16,Phone,0,Exploring Affinity,Cindy Bandt
181232292,2023-10-12,Phone,0,Volunteering,Cindy Bandt
181232292,2023-10-20,ThankView,0,Volunteering,Cindy Bandt
181232292,2023-11-21,Meeting - In Person,1,Exploring Affinity,Cindy Bandt
181232292,2023-11-29,ThankView,0,Philanthropic Interests,Cindy Bandt
181232292,2023-12-01,Email,0,Exploring Affinity,Cindy Bandt
181232292,2023-12-30,Email,0,Thanking Donor for Contribution,Cindy Bandt
181232292,2024-01-28,Mail,0,Volunteering,Cindy Bandt
181232292,2024-02-22,Email,0,Exploring Affinity,Cindy Bandt
181232292,2024-04-14,Mail,0,Exploring Affinity,Cindy Bandt
181232300,2022-11-22,Email,0,Concerns with Leadership,Josefina Arp
181232300,2023-10-03,Event,0,Thanking Donor for Contribution,Josefina Arp
181232300,2023-10-21,ThankView,0,Thanking Donor for Contribution,Josefina Arp
181232300,2023-11-25,Mail,0,Thanking Donor for Contribution,Josefina Arp
181232300,2024-02-15,Email,0,Exploring Affinity,Josefina Arp
181232310,2022-10-30,ThankView,0,Proposal Approved,Sabina Embury
181232314,2022-08-18,ThankView,0,Philanthropic Interests,Carmelina Simeon
181232314,2023-04-01,Mail,0,Interest in Major Gift,Carmelina Simeon
181232314,2023-11-19,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181232314,2024-06-10,Mail,0,Thanking Donor for Contribution,Carmelina Simeon
181232323,2022-12-15,Email,0,Proposal Approved,Cindy Bandt
181232323,2023-01-23,Email,0,Proposal Declined,Cindy Bandt
181232323,2023-11-06,Text,0,Proposal Approved,Cindy Bandt
181232323,2024-03-18,Email,0,Proposal Approved,Cindy Bandt
181232323,2024-03-21,Mail,0,Proposal Declined,Cindy Bandt
181232323,2024-05-16,Phone,0,Proposal Declined,Cindy Bandt
181232346,2023-01-29,ThankView,0,Increasing Support,Cindy Bandt
181232346,2023-09-15,Mail,0,Increasing Support,Cindy Bandt
181232346,2023-10-15,ThankView,0,Increasing Support,Cindy Bandt
181232346,2023-10-20,Phone,0,Increasing Support,Cindy Bandt
181232346,2023-10-25,Email,0,Increasing Support,Cindy Bandt
181232346,2023-12-20,Mail,0,Increasing Support,Cindy Bandt
181232346,2024-02-27,Mail,0,Increasing Support,Cindy Bandt
181232346,2024-06-17,Phone,0,Increasing Support,Cindy Bandt
181232359,2024-03-05,Mail,0,Increasing Support,Sabina Embury
181232360,2022-12-19,Email,0,Increasing Support,Rab Ryburn
181232360,2023-10-08,ThankView,0,Increasing Support,Rab Ryburn
181232360,2023-12-27,Email,0,Increasing Support,Rab Ryburn
181232360,2024-01-15,ThankView,0,Increasing Support,Rab Ryburn
181232360,2024-04-21,Phone,0,Increasing Support,Rab Ryburn
181232368,2024-04-22,Email,0,Checking In,Libbie Coll
181232369,2022-07-12,Mail,0,Thanking Donor for Contribution,Brnaby Misken
181232369,2023-03-25,Mail,0,Thanking Donor for Contribution,Brnaby Misken
181232369,2023-10-21,Email,0,Exploring Affinity,Brnaby Misken
181232369,2023-11-21,ThankView,0,Thanking Donor for Contribution,Brnaby Misken
181232369,2024-04-17,Mail,0,Thanking Donor for Contribution,Brnaby Misken
