_id,title,startdate,enddate,starttime,endtime,library,location,description,pagelink,id,rcid,eventtype1,eventtype2,eventtype3,agegroup1,agegroup2,agegroup3,supportlink,supportlinktext,imagepath,imagetext,imageheight,imagewidth,otherinfo,lastupdated
3523,Adult Crafting Social Circle,2024-12-16,,6:00 PM,7:30 PM,Oakwood Village Library and Arts Centre,theatre,"Do you like to scrapbook, knit, crochet, embroider, draw, sew, or something else entirely? If you are looking to chat with some fellow crafters while enjoying your favourite hobby, come join our Adult Crafting Social Circle! Bring your own supplies and a small project. All skill levels and small crafts are welcome. Instruction is not provided.<br /><br /><br />This is a drop in program. No registration is required. Located in Oakwood Village Library and Art Centre's auditorium.<br />",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT31832&R=EVT31832,510329,31832,00-Hobbies Crafts & Games,00-Culture Arts & Entertainment,None,Adult,Older Adult,Teen,None,None,None,None,None,None,None,2024-06-15T15:44:07Z
3524,Writers Circle,2024-12-16,,6:30 PM,8:00 PM,Northern District,Room 200,"Join a creative and safe environment for writers of all levels! Bring your written work to share with your peers when you're ready, and to support your fellow writers! <br /><br />We meet bi-weekly on Monday evenings in Room 200 from 6:30-8:00pm. For July and August we will be meeting monthly, July 22 and August 26. In September, we will be meeting on the first and third Mondays of the month.<br /><br />Registration required. Call Northern District Branch, 416-393-7610 to be added to the waitlist.<br /><br />If you live with a disability, and require an accessibility accommodation to participate in this program, please contact Accessibility Services at accessibleservices@tpl.ca or phone (416) 393-7099. Please contact us at least three weeks in advance.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT31732&R=EVT31732,511573,31732,00-Book Clubs & Writers Groups,None,None,Adult,None,None,Northern District Branch - 40 Orchard View Blvd,None,None,None,None,None,None,2024-07-24T13:32:38Z
3525,Parent/Child Book Club,2024-12-16,,6:30 PM,7:30 PM,Don Mills,Auditorium,"Share the love of reading! Kids and parents will read a book together, then join us once a month at the library to chat about the book. Was it a great read? Or a total stinker? All opinions and thoughts are welcome and appreciated. For ages 9 to 12.<br /><br />This is an in-person program. Space is limited to a maximum of 10 child/parent pairs. Please register in-person or by calling 416 395-5710.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32557&R=EVT32557,515286,32557,00-Book Clubs & Writers Groups,None,None,School-Age Children,Adult,None,None,None,None,None,None,None,None,2024-08-20T15:46:09Z
3526,Family Storytime,2024-12-17,,10:00 AM,12:00 PM,Woodview Park,None,"Enjoy stories, songs and rhymes and creative free play for children ages 0-5 with their parents and caregivers.  This program is run with Northwood Neighbourhood Services.<br />For more information please contact Woodview Park library at 416-395-5960.<br /><br />Drop-in.<br /><br />If your child lives with a disability or is Deaf, and requires an accessibility accommodation to participate in this program, please contact Accessibility Services by email accessibleservices@tpl.ca, or voicemail at 416-393-7099 to make a request. Please contact us at least three weeks in advance.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32114&R=EVT32114,508412,32114,00-Reading Programs & Storytimes,None,None,Pre-School Children,None,None,None,None,None,None,None,None,None,2024-06-01T11:29:01Z
3527,Aging Well in Toronto Program Series: Frauds & Scams Against Seniors,2024-12-17,,10:30 AM,11:30 AM,North York Central Library,Room 1,"The program is designed to provide older adults and seniors, residing in Toronto, with the information they require to age well. In partnership with Toronto Intergenerational Partnerships in Community, this monthly program series is will run from <b>July - December 2024.</b><br /><br />Participants will engage in workshops providing information and tools related to the following topics:<br /><br /><b>Session 2: Frauds & Scams Against Seniors </b><br /><B>Tuesday August 13th, 10:30am - 11:30am. Room 1</B><br /><br />In this workshop, participants will learn how to protect their assets from frauds and scams targeted towards seniors. With a guest speaker from the Toronto Police Services Frauds and Scams Unit, seniors will learn how to identify scams and how to protect themselves from becoming a victim. In addition, our guest speaker will provide participants with next steps should they become a victim of fraudulent activity. <br /><br /><b>Upcoming Program Dates (Room 1):</b><br /><br />Session 3:  Elder Abuse - Friday, September 20, 2024 - Room 101<br />Session 4:  Mental Health and Cognition - Friday, October 25, 2024<br />Session 5:  Physical Health and Exercise - Tuesday, November 19, 2024<br />Session 6:  Aging in Place and Other Options - Tuesday, December 17, 2024<br /><br />Registration is encouraged via Eventbrite. Drop-ins are welcome.  For more information, contact the 4th floor Business, Science & Technology desk at 416-395-5613.<br /><br />",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32292&R=EVT32292,515185,32292,00-Health & Wellness,00-Personal Finance,None,Adult,Older Adult,None,None,None,None,None,None,None,None,2024-08-09T11:24:05Z
3528,Afternoon @ the Movies,2024-12-17,,2:00 PM,4:00 PM,Cliffcrest,None,Join us for a classic or new release movie on selected Tuesday afternoons.  Drop in.  No registration required.  For more information please call the Cliffcrest Library:  416-396-8916,https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32521&R=EVT32521,514566,32521,00-Culture Arts & Entertainment,None,None,Adult,None,None,None,None,None,None,None,None,None,2024-08-21T14:28:06Z
3529,Talk About Books,2024-12-17,,2:00 PM,3:00 PM,Brentwood,Program Room,"Looking for your next great read? Enjoy some refreshments, learn about some fabulous books from a library staff member, and share what you've been reading. A fun way to discover new authors and titles! Drop In.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32412&R=EVT32412,512503,32412,00-Book Clubs & Writers Groups,None,None,Adult,Older Adult,None,None,None,None,None,None,None,None,2024-07-10T09:40:28Z
3530,Short Book Club,2024-12-17,,3:30 PM,4:30 PM,Richview,Program Room - 2nd Floor,"Love reading? Short on time? Join us for the Short Book Club where we will be discussing a book that is 300 pages or less each month! We meet on the last Tuesday of the month. <br />No registration is required and new members are welcome! <br />2nd Floor; Meeting Room B<br />Richview <br /><br />Copies of the book can be put on hold, or are available as an eBook or eAudiobook through Overdrive/Libby.<br /><br />Tues. April 30: Annual Migration of Clouds by Premee Mohamed <br />Tues. May 28: Kindred by Octavia Butler <br />Tues. June 25: Love Lives Here by Rowan Jette Knox <br />Tues. July 30: The Bullet Swallower by Elizabeth Gonzales James<br />Tues. August 27: Tin Man by Sarah Winman<br />Tues. September 30: Sellout by Paul Beatty (copies of this book will be available at the Richview circulation desk)<br />Tues. October 29: The A.B.C Murders by Agatha Christie<br />Tues. November 26: Fractal Noise by Christopher Paolini<br />Tues. December 17: In Five Years by Rebecca Serle (held earlier in the month due to winter holidays)<br /><br />If you identify as a person with a disability and require an accessibility accommodation to participate in this program, please contact Accessibility Services by email, accessibleservices@tpl.ca, or voicemail, 416-393-7099, to make a request. Please contact us at least three weeks in advance.<br />",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT31606&R=EVT31606,511782,31606,00-Book Clubs & Writers Groups,None,None,Adult,Older Adult,None,None,None,None,None,None,None,None,2024-06-25T16:44:12Z
3531,After School Club,2024-12-17,,4:00 PM,5:00 PM,Pape/Danforth,None,"Looking for something to do after school? Come out to our After School Club every Tuesday and learn new things, make stuff, meet other kids and have fun! For ages 6-12. Drop in. No registration required, unless noted otherwise.<br /><br />Snacks are offered during the After School Club for participants. Food may contain or have come into contact with common allergens. Ingredient lists will be available. Snacks are generously supported, in part, by donors.<br /><br />If your child lives with a disability or is Deaf, and requires an accessibility accommodation to participate in this program, please contact Accessibility Services by email accessibleservices@tpl.ca, or voicemail at 416-393-7099 to make a request. Please contact us at least three weeks in advance.<br />",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT31725&R=EVT31725,511770,31725,00-After School,01-After School Club,None,School-Age Children,None,None,None,None,None,None,None,None,"{""smallImageURL"":""https://tpl.razuna.com/assets/3434/3349F192993B465A90F8F8274D508D34/img/530DF6FB600549758BDB264CD51739C4/After_School_Events_Image_530DF6FB600549758BDB264CD51739C4.jpg"",""mediumImageURL"":""https://tpl.razuna.com/assets/3434/3349F192993B465A90F8F8274D508D34/img/C0F94770E8A44A1BAF283FA2F067D1FE/After_School_Events_Image_C0F94770E8A44A1BAF283FA2F067D1FE.jpg""}",2024-06-25T16:58:28Z
3532,Homework Help,2024-12-17,,4:00 PM,5:00 PM,Maria A. Shchuka,None,"With the school year underway, we understand that you might need some help with school projects and assignments. Stop by the Youth Hub to get help with research, essay writing, or other assignments. <br /><br />Drop-in. No registration required.<br /><br />If you identify as a person with a disability or as a person who is Deaf, and require an accessibility accommodation to participate in this program, please contact Accessibility Services by email, accessibleservices@tpl.ca, or voicemail, 416-393-7099, to make a request. Please contact us at least three weeks in advance.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32661&R=EVT32661,516776,32661,01-TPL Teens,None,None,Teen,None,None,None,None,None,None,None,None,"{""smallImageURL"":""https://tpl.razuna.com/assets/3434/749EC2A2EF3A4827865056E1F062A979/img/396737FFD3F1411F9911B9E448AA99E9/Homework_396737FFD3F1411F9911B9E448AA99E9.jpg"",""mediumImageURL"":""https://tpl.razuna.com/assets/3434/749EC2A2EF3A4827865056E1F062A979/img/4DE084612E7A4475A8A9EA5A74F2E34E/Homework_4DE084612E7A4475A8A9EA5A74F2E34E.jpg"",""largeImageURL"":""https://tpl.razuna.com/assets/3434/749EC2A2EF3A4827865056E1F062A979/img/926E1A69902F4C5FBBACE8737C22E701/Homework_926E1A69902F4C5FBBACE8737C22E701.jpg""}",2024-08-20T10:43:41Z
3533,Afterschool Club,2024-12-17,,4:00 PM,5:00 PM,Woodview Park,None,"Join us Tuesdays after school to learn and create new things, make friends, and have fun! We'll enjoy a variety of activities from robotics games, videos games to arts & crafts.<br />No registration required. Drop in. Ages 6 to 12 years old<br />For more information contact Woodview Park library at 416-395-5960",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32692&R=EVT32692,517295,32692,00-After School,None,None,School-Age Children,None,None,None,None,None,None,None,None,None,2024-08-21T16:07:33Z
3534,After School Club,2024-12-17,,4:00 PM,5:00 PM,Amesbury Park,Program Room,"Looking for something to do after school? Come out to our After School Club and learn new things, make stuff, meet other kids and have fun!&#8203;<br /><br />For ages 6 to 12.&#8203; &#8203;Drop in, no registration required.<br /><br />NEW! Snacks are now offered during the After School Club for participants. Food may contain or have come into contact with common allergens. Ingredient lists will be available. Snacks are generously supported, in part, by donors.<br /><br />If you identify as a person with a disability or as a person who is Deaf, and require an accessibility accommodation to participate in this program, please contact Accessibility Services by email, accessibleservices@tpl.ca, or voicemail, 416-393-7099, to make a request. Please contact us at least three weeks in advance.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32431&R=EVT32431,514296,32431,00-After School,None,None,School-Age Children,None,None,None,None,https://share.tpl.ca/Public-Service/Childrens-Services/AfterSchool%20Clubs/ASC%20Events%20Image.jpg,None,987,800,"{""smallImageURL"":""https://tpl.razuna.com/assets/3434/AFFE3E8A206E4A0296C482610291AC65/img/008880B2BFC44F02A7A216FAE71F9936/after_school_008880B2BFC44F02A7A216FAE71F9936.jpg"",""mediumImageURL"":""https://tpl.razuna.com/assets/3434/AFFE3E8A206E4A0296C482610291AC65/img/62D70DE95FB44B8B9B3B118E277BB421/after_school_62D70DE95FB44B8B9B3B118E277BB421.jpg"",""largeImageURL"":""https://tpl.razuna.com/assets/3434/AFFE3E8A206E4A0296C482610291AC65/img/6AFC97F03A38432D90968A0879D24809/after_school_6AFC97F03A38432D90968A0879D24809.jpg""}",2024-08-08T09:58:07Z
3535,"National Film Board of Canada Screening: ""Voices Across the Water""",2024-12-17,,6:00 PM,7:30 PM,Oakwood Village Library and Arts Centre,theatre,"Join us as we continuing our NFB Documentary Screening Series with our final film, ""Voices Across the Water.""<br />There is a moment during the construction of a canoe when its true form is revealed. A hull drops into place. The elegant arc of a bow cuts forth. A similar process sometimes occurs in life, when a person finally discovers their true path.<br />The feature documentary ""Voices Across the Water"" follows two master boat builders as they practice their art and find a way back to balance and healing.<br /><br />Drop in. No registration required. <br /><br />If you identify as a person with a disability and require an accessibility accommodation to participate in this program, please contact Accessibility Services by email, <a href=""mailto:accessibleservices@tpl.ca"">accessibleservices@tpl.ca</a>, or voicemail, 416-393-7099, to make a request. Please contact us at least three weeks in advance.",https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT514535&R=EVT514535,514535,0,00-Culture Arts & Entertainment,01-Indigenous,None,Adult,Older Adult,None,None,None,None,None,None,None,None,2024-07-30T18:28:35Z
3536,Crochet & Knitting Club,2024-12-17,,6:30 PM,7:30 PM,Cliffcrest,None,Come on in and join the Crochet and Knitting Group where you can work on your projects while getting to know the rest of the group.<br /><br />*Note this is not a program where formal instructions are given. Drop In.,https://www.torontopubliclibrary.ca/detail.jsp?Entt=RDMEVT32683&R=EVT32683,517217,32683,00-Hobbies Crafts & Games,None,None,Older Adult,Adult,None,None,None,None,None,None,None,None,2024-08-21T14:32:13Z
