responseId,view_label,ID_enter,ID_exit,videos,video_time,datetimestamp_start,datetimestamp_end,date,signaling,congestion_enter_rating,congestion_exit_rating,time_segment_id,cycle_phase
JYwHaaDZMtiD2PgPyKaayQw,Norman Niles #3,time_segment_2944_Norman Niles #3_congestion_enter_rating,time_segment_2944_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-32-45.mp4,2025-10-24 07:32:45,2025-10-24 07:32:43,2025-10-24 07:33:43,2025-10-24,none,free flowing,free flowing,2944,test_input_15
7IkHabepL8eTmecPu8rsgQE,Norman Niles #3,time_segment_2945_Norman Niles #3_congestion_enter_rating,time_segment_2945_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-33-45.mp4,2025-10-24 07:33:45,2025-10-24 07:33:43,2025-10-24 07:34:43,2025-10-24,none,free flowing,free flowing,2945,test_input_15
LIsHaeq0ArmfnvgPoaTSqQ0,Norman Niles #3,time_segment_2946_Norman Niles #3_congestion_enter_rating,time_segment_2946_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-34-45.mp4,2025-10-24 07:34:45,2025-10-24 07:34:43,2025-10-24 07:35:43,2025-10-24,none,free flowing,free flowing,2946,test_input_15
DY0HacuMAdCT3NoP8rPIoA0,Norman Niles #3,time_segment_2947_Norman Niles #3_congestion_enter_rating,time_segment_2947_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-35-45.mp4,2025-10-24 07:35:45,2025-10-24 07:35:43,2025-10-24 07:36:43,2025-10-24,none,free flowing,free flowing,2947,test_input_15
SYsHaZ3pCLzA698P_KuO8AM,Norman Niles #3,time_segment_2948_Norman Niles #3_congestion_enter_rating,time_segment_2948_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-36-45.mp4,2025-10-24 07:36:45,2025-10-24 07:36:43,2025-10-24 07:37:43,2025-10-24,high,free flowing,free flowing,2948,test_input_15
DosHaf7cLLmfnvgPoaTSqQ0,Norman Niles #3,time_segment_2949_Norman Niles #3_congestion_enter_rating,time_segment_2949_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-37-45.mp4,2025-10-24 07:37:45,2025-10-24 07:37:43,2025-10-24 07:38:43,2025-10-24,high,free flowing,free flowing,2949,test_input_15
QIsHafWJIbHZnvgPgt-ZqQs,Norman Niles #3,time_segment_2950_Norman Niles #3_congestion_enter_rating,time_segment_2950_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-38-45.mp4,2025-10-24 07:38:45,2025-10-24 07:38:44,2025-10-24 07:39:43,2025-10-24,none,free flowing,free flowing,2950,test_input_15
SIsHadb0EOaQ2PgPqvKU8As,Norman Niles #3,time_segment_2951_Norman Niles #3_congestion_enter_rating,time_segment_2951_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-39-45.mp4,2025-10-24 07:39:45,2025-10-24 07:39:43,2025-10-24 07:40:43,2025-10-24,none,free flowing,free flowing,2951,test_input_15
A4oHabK8DtiD2PgPyKaayQw,Norman Niles #3,time_segment_2952_Norman Niles #3_congestion_enter_rating,time_segment_2952_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-40-45.mp4,2025-10-24 07:40:45,2025-10-24 07:40:43,2025-10-24 07:41:43,2025-10-24,none,free flowing,free flowing,2952,test_input_15
4owHacXlDOaQ2PgPqvKU8As,Norman Niles #3,time_segment_2953_Norman Niles #3_congestion_enter_rating,time_segment_2953_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-41-45.mp4,2025-10-24 07:41:45,2025-10-24 07:41:43,2025-10-24 07:42:43,2025-10-24,none,free flowing,free flowing,2953,test_input_15
7IkHad3ENaHXnvgP76fxyQI,Norman Niles #3,time_segment_2954_Norman Niles #3_congestion_enter_rating,time_segment_2954_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-42-45.mp4,2025-10-24 07:42:45,2025-10-24 07:42:43,2025-10-24 07:43:43,2025-10-24,none,free flowing,free flowing,2954,test_input_15
0okHaZeEAtP_ld8Piv3HsQo,Norman Niles #3,time_segment_2955_Norman Niles #3_congestion_enter_rating,time_segment_2955_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-43-45.mp4,2025-10-24 07:43:45,2025-10-24 07:43:43,2025-10-24 07:44:43,2025-10-24,none,free flowing,free flowing,2955,test_input_15
zIkHaaLYFbOv3NoPq7G46QE,Norman Niles #3,time_segment_2956_Norman Niles #3_congestion_enter_rating,time_segment_2956_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-44-45.mp4,2025-10-24 07:44:45,2025-10-24 07:44:43,2025-10-24 07:45:43,2025-10-24,none,free flowing,free flowing,2956,test_input_15
04kHacbOAtm7nvgPq8e12AU,Norman Niles #3,time_segment_2957_Norman Niles #3_congestion_enter_rating,time_segment_2957_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-07-45-45.mp4,2025-10-24 07:45:45,2025-10-24 07:45:43,2025-10-24 07:46:43,2025-10-24,none,free flowing,free flowing,2957,test_input_15
BY0Hab6MMOK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_3037_Norman Niles #3_congestion_enter_rating,time_segment_3037_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-05-45.mp4,2025-10-24 09:05:45,2025-10-24 09:05:43,2025-10-24 09:06:42,2025-10-24,low,free flowing,free flowing,3037,test_input_15
DIoHaYPlLNiD2PgPyKaayQw,Norman Niles #3,time_segment_3038_Norman Niles #3_congestion_enter_rating,time_segment_3038_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-06-45.mp4,2025-10-24 09:06:45,2025-10-24 09:06:43,2025-10-24 09:07:42,2025-10-24,none,free flowing,free flowing,3038,test_input_15
GYsHaZqUFbOv3NoPq7G46QE,Norman Niles #3,time_segment_3039_Norman Niles #3_congestion_enter_rating,time_segment_3039_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-07-45.mp4,2025-10-24 09:07:45,2025-10-24 09:07:43,2025-10-24 09:08:42,2025-10-24,none,free flowing,free flowing,3039,test_input_15
NYsHadytNp__698PweWaiQ4,Norman Niles #3,time_segment_3040_Norman Niles #3_congestion_enter_rating,time_segment_3040_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-08-45.mp4,2025-10-24 09:08:45,2025-10-24 09:08:43,2025-10-24 09:09:42,2025-10-24,none,free flowing,free flowing,3040,test_input_15
cYsHabXTKJehmecPss7LwQo,Norman Niles #3,time_segment_3041_Norman Niles #3_congestion_enter_rating,time_segment_3041_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-09-45.mp4,2025-10-24 09:09:45,2025-10-24 09:09:43,2025-10-24 09:10:42,2025-10-24,none,free flowing,free flowing,3041,test_input_15
CYoHacXIPLOv3NoPq7G46QE,Norman Niles #3,time_segment_3042_Norman Niles #3_congestion_enter_rating,time_segment_3042_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-10-45.mp4,2025-10-24 09:10:45,2025-10-24 09:10:43,2025-10-24 09:11:42,2025-10-24,none,free flowing,free flowing,3042,test_input_15
B4oHadFN0JPc2g_ys8igDQ,Norman Niles #3,time_segment_3043_Norman Niles #3_congestion_enter_rating,time_segment_3043_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-11-45.mp4,2025-10-24 09:11:45,2025-10-24 09:11:43,2025-10-24 09:12:43,2025-10-24,none,free flowing,free flowing,3043,test_input_15
do8HafLJMbHZnvgPgt-ZqQs,Norman Niles #3,time_segment_3044_Norman Niles #3_congestion_enter_rating,time_segment_3044_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-12-45.mp4,2025-10-24 09:12:45,2025-10-24 09:12:43,2025-10-24 09:13:43,2025-10-24,none,free flowing,free flowing,3044,test_input_15
04kHaYHNINCT3NoP8rPIoA0,Norman Niles #3,time_segment_3045_Norman Niles #3_congestion_enter_rating,time_segment_3045_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-13-45.mp4,2025-10-24 09:13:45,2025-10-24 09:13:43,2025-10-24 09:14:42,2025-10-24,none,free flowing,free flowing,3045,test_input_15
UIsHacSoC7-bm9IPxom_wQU,Norman Niles #3,time_segment_3046_Norman Niles #3_congestion_enter_rating,time_segment_3046_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-14-45.mp4,2025-10-24 09:14:45,2025-10-24 09:14:43,2025-10-24 09:15:42,2025-10-24,none,free flowing,free flowing,3046,test_input_15
0okHacmpLMjtnvgP8NiHuAw,Norman Niles #3,time_segment_3047_Norman Niles #3_congestion_enter_rating,time_segment_3047_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-15-45.mp4,2025-10-24 09:15:45,2025-10-24 09:15:43,2025-10-24 09:16:42,2025-10-24,none,free flowing,free flowing,3047,test_input_15
BY0Haaz8NIrQnvgPpPTHwA4,Norman Niles #3,time_segment_3048_Norman Niles #3_congestion_enter_rating,time_segment_3048_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-16-45.mp4,2025-10-24 09:16:45,2025-10-24 09:16:43,2025-10-24 09:17:42,2025-10-24,none,free flowing,free flowing,3048,test_input_15
D4sHabGjBbzA698P_KuO8AM,Norman Niles #3,time_segment_3049_Norman Niles #3_congestion_enter_rating,time_segment_3049_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-17-45.mp4,2025-10-24 09:17:45,2025-10-24 09:17:43,2025-10-24 09:18:42,2025-10-24,none,free flowing,free flowing,3049,test_input_15
XYsHafXTK7-bm9IPxom_wQU,Norman Niles #3,time_segment_3050_Norman Niles #3_congestion_enter_rating,time_segment_3050_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-18-45.mp4,2025-10-24 09:18:45,2025-10-24 09:18:43,2025-10-24 09:19:43,2025-10-24,none,free flowing,free flowing,3050,test_input_15
2YwHadCrIcjtnvgP8NiHuAw,Norman Niles #3,time_segment_3051_Norman Niles #3_congestion_enter_rating,time_segment_3051_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-09-19-45.mp4,2025-10-24 09:19:45,2025-10-24 09:19:43,2025-10-24 09:20:42,2025-10-24,none,free flowing,free flowing,3051,test_input_15
LIsHafCYAcjtnvgP8NiHuAw,Norman Niles #3,time_segment_3106_Norman Niles #3_congestion_enter_rating,time_segment_3106_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-14-45.mp4,2025-10-24 10:14:45,2025-10-24 10:14:43,2025-10-24 10:15:42,2025-10-24,high,free flowing,free flowing,3106,test_input_15
0okHadnLCOaQ2PgPqvKU8As,Norman Niles #3,time_segment_3107_Norman Niles #3_congestion_enter_rating,time_segment_3107_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-15-45.mp4,2025-10-24 10:15:45,2025-10-24 10:15:43,2025-10-24 10:16:42,2025-10-24,low,free flowing,free flowing,3107,test_input_15
QYsHaePLNfK1ld8PufLf6AI,Norman Niles #3,time_segment_3108_Norman Niles #3_congestion_enter_rating,time_segment_3108_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-16-45.mp4,2025-10-24 10:16:45,2025-10-24 10:16:43,2025-10-24 10:17:42,2025-10-24,low,light delay,free flowing,3108,test_input_15
GosHafL8IrmfnvgPoaTSqQ0,Norman Niles #3,time_segment_3109_Norman Niles #3_congestion_enter_rating,time_segment_3109_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-17-45.mp4,2025-10-24 10:17:45,2025-10-24 10:17:43,2025-10-24 10:18:42,2025-10-24,none,free flowing,free flowing,3109,test_input_15
I4sHacTvBfK1ld8PufLf6AI,Norman Niles #3,time_segment_3110_Norman Niles #3_congestion_enter_rating,time_segment_3110_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-18-45.mp4,2025-10-24 10:18:45,2025-10-24 10:18:43,2025-10-24 10:19:42,2025-10-24,none,free flowing,free flowing,3110,test_input_15
zYkHaeqlK-K2nvgPsZGZ4Aw,Norman Niles #3,time_segment_3111_Norman Niles #3_congestion_enter_rating,time_segment_3111_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-19-45.mp4,2025-10-24 10:19:45,2025-10-24 10:19:43,2025-10-24 10:20:42,2025-10-24,high,free flowing,free flowing,3111,test_input_15
S4sHafuxGqHXnvgP76fxyQI,Norman Niles #3,time_segment_3112_Norman Niles #3_congestion_enter_rating,time_segment_3112_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-20-45.mp4,2025-10-24 10:20:45,2025-10-24 10:20:43,2025-10-24 10:21:42,2025-10-24,none,light delay,free flowing,3112,test_input_15
EI0HaemxJOK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_3113_Norman Niles #3_congestion_enter_rating,time_segment_3113_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-21-45.mp4,2025-10-24 10:21:45,2025-10-24 10:21:43,2025-10-24 10:22:43,2025-10-24,none,free flowing,free flowing,3113,test_input_15
X4sHaa_wFv_rld8Pu42kgAM,Norman Niles #3,time_segment_3114_Norman Niles #3_congestion_enter_rating,time_segment_3114_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-22-45.mp4,2025-10-24 10:22:45,2025-10-24 10:22:43,2025-10-24 10:23:42,2025-10-24,low,free flowing,free flowing,3114,test_input_15
X4sHad6AHZSgmecP8YHv4Qc,Norman Niles #3,time_segment_3115_Norman Niles #3_congestion_enter_rating,time_segment_3115_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-23-45.mp4,2025-10-24 10:23:45,2025-10-24 10:23:43,2025-10-24 10:24:43,2025-10-24,low,free flowing,free flowing,3115,test_input_15
QYsHadKOAa-vnvgPjoXZqA0,Norman Niles #3,time_segment_3116_Norman Niles #3_congestion_enter_rating,time_segment_3116_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-24-45.mp4,2025-10-24 10:24:45,2025-10-24 10:24:43,2025-10-24 10:25:42,2025-10-24,none,free flowing,free flowing,3116,test_input_15
0okHaf7_B9P_ld8Piv3HsQo,Norman Niles #3,time_segment_3117_Norman Niles #3_congestion_enter_rating,time_segment_3117_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-25-45.mp4,2025-10-24 10:25:45,2025-10-24 10:25:43,2025-10-24 10:26:00,2025-10-24,none,free flowing,free flowing,3117,test_input_15
8IwHacPaKtiD2PgPyKaayQw,Norman Niles #3,time_segment_3118_Norman Niles #3_congestion_enter_rating,time_segment_3118_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-26-45.mp4,2025-10-24 10:26:45,2025-10-24 10:26:43,2025-10-24 10:27:43,2025-10-24,none,free flowing,free flowing,3118,test_input_15
IIwHaY-wCrmfnvgPoaTSqQ0,Norman Niles #3,time_segment_3119_Norman Niles #3_congestion_enter_rating,time_segment_3119_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-27-45.mp4,2025-10-24 10:27:45,2025-10-24 10:27:43,2025-10-24 10:28:42,2025-10-24,none,free flowing,free flowing,3119,test_input_15
6IwHaYetHsjtnvgP8NiHuAw,Norman Niles #3,time_segment_3120_Norman Niles #3_congestion_enter_rating,time_segment_3120_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-10-28-45.mp4,2025-10-24 10:28:45,2025-10-24 10:28:43,2025-10-24 10:29:43,2025-10-24,low,free flowing,free flowing,3120,test_input_15
PYoHaZu-M6SXmecP9PbSyA8,Norman Niles #3,time_segment_3188_Norman Niles #3_congestion_enter_rating,time_segment_3188_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-36-45.mp4,2025-10-24 11:36:45,2025-10-24 11:36:43,2025-10-24 11:37:43,2025-10-24,none,heavy delay,free flowing,3188,test_input_15
CooHaYG8H6SXmecP9PbSyA8,Norman Niles #3,time_segment_3189_Norman Niles #3_congestion_enter_rating,time_segment_3189_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-37-45.mp4,2025-10-24 11:37:45,2025-10-24 11:37:43,2025-10-24 11:38:43,2025-10-24,medium,heavy delay,heavy delay,3189,test_input_15
04kHaepb8rWV3w-58t_oAg,Norman Niles #3,time_segment_3190_Norman Niles #3_congestion_enter_rating,time_segment_3190_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-38-45.mp4,2025-10-24 11:38:45,2025-10-24 11:38:43,2025-10-24 11:39:59,2025-10-24,low,heavy delay,light delay,3190,test_input_15
BY0Haa_qLtCT3NoP8rPIoA0,Norman Niles #3,time_segment_3191_Norman Niles #3_congestion_enter_rating,time_segment_3191_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-39-45.mp4,2025-10-24 11:39:45,2025-10-24 11:39:43,2025-10-24 11:40:42,2025-10-24,medium,moderate delay,light delay,3191,test_input_15
04kHadi1JJ__698PweWaiQ4,Norman Niles #3,time_segment_3192_Norman Niles #3_congestion_enter_rating,time_segment_3192_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-40-45.mp4,2025-10-24 11:40:45,2025-10-24 11:40:44,2025-10-24 11:41:42,2025-10-24,low,heavy delay,free flowing,3192,test_input_15
XosHaanSINCT3NoP8rPIoA0,Norman Niles #3,time_segment_3193_Norman Niles #3_congestion_enter_rating,time_segment_3193_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-41-45.mp4,2025-10-24 11:41:45,2025-10-24 11:41:43,2025-10-24 11:42:42,2025-10-24,low,heavy delay,free flowing,3193,test_input_15
0okHaan9Nv-bmecPrLfvyA4,Norman Niles #3,time_segment_3194_Norman Niles #3_congestion_enter_rating,time_segment_3194_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-42-45.mp4,2025-10-24 11:42:45,2025-10-24 11:42:43,2025-10-24 11:43:42,2025-10-24,medium,heavy delay,free flowing,3194,test_input_15
aYwHadeOIq-vnvgPjoXZqA0,Norman Niles #3,time_segment_3195_Norman Niles #3_congestion_enter_rating,time_segment_3195_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-43-45.mp4,2025-10-24 11:43:45,2025-10-24 11:43:43,2025-10-24 11:44:42,2025-10-24,none,heavy delay,moderate delay,3195,test_input_15
SIsHaf-sI7zA698P_KuO8AM,Norman Niles #3,time_segment_3196_Norman Niles #3_congestion_enter_rating,time_segment_3196_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-44-45.mp4,2025-10-24 11:44:45,2025-10-24 11:44:43,2025-10-24 11:45:42,2025-10-24,none,heavy delay,heavy delay,3196,test_input_15
24wHaZbbJ7-envgP6uGTmAE,Norman Niles #3,time_segment_3197_Norman Niles #3_congestion_enter_rating,time_segment_3197_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-45-45.mp4,2025-10-24 11:45:45,2025-10-24 11:45:43,2025-10-24 11:46:42,2025-10-24,medium,moderate delay,free flowing,3197,test_input_15
2YwHaZe-D9iD2PgPyKaayQw,Norman Niles #3,time_segment_3198_Norman Niles #3_congestion_enter_rating,time_segment_3198_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-46-45.mp4,2025-10-24 11:46:45,2025-10-24 11:46:43,2025-10-24 11:47:42,2025-10-24,none,free flowing,free flowing,3198,test_input_15
LYsHaYnWI7-envgP6uGTmAE,Norman Niles #3,time_segment_3199_Norman Niles #3_congestion_enter_rating,time_segment_3199_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-47-45.mp4,2025-10-24 11:47:45,2025-10-24 11:47:43,2025-10-24 11:48:42,2025-10-24,low,light delay,free flowing,3199,test_input_15
fosHaZ7OLJ__698PweWaiQ4,Norman Niles #3,time_segment_3200_Norman Niles #3_congestion_enter_rating,time_segment_3200_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-48-45.mp4,2025-10-24 11:48:45,2025-10-24 11:48:43,2025-10-24 11:49:42,2025-10-24,low,moderate delay,free flowing,3200,test_input_15
0okHacX3Btm7nvgPq8e12AU,Norman Niles #3,time_segment_3201_Norman Niles #3_congestion_enter_rating,time_segment_3201_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-49-45.mp4,2025-10-24 11:49:45,2025-10-24 11:49:43,2025-10-24 11:50:42,2025-10-24,low,heavy delay,heavy delay,3201,test_input_15
0okHaa-gNuK2nvgPsZGZ4Aw,Norman Niles #3,time_segment_3202_Norman Niles #3_congestion_enter_rating,time_segment_3202_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-11-50-45.mp4,2025-10-24 11:50:45,2025-10-24 11:50:43,2025-10-24 11:51:52,2025-10-24,medium,moderate delay,free flowing,3202,test_input_15
BY0Haej6KuaQ2PgPqvKU8As,Norman Niles #3,time_segment_3257_Norman Niles #3_congestion_enter_rating,time_segment_3257_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-12-45-45.mp4,2025-10-24 12:45:45,2025-10-24 12:45:43,2025-10-24 12:46:42,2025-10-24,none,moderate delay,free flowing,3257,test_input_15
2YwHadSQFrHZnvgPgt-ZqQs,Norman Niles #3,time_segment_3258_Norman Niles #3_congestion_enter_rating,time_segment_3258_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-12-46-45.mp4,2025-10-24 12:46:45,2025-10-24 12:46:43,2025-10-24 12:47:42,2025-10-24,low,heavy delay,free flowing,3258,test_input_15
3owHab6qMrmfnvgPoaTSqQ0,Norman Niles #3,time_segment_3259_Norman Niles #3_congestion_enter_rating,time_segment_3259_Norman Niles #3_congestion_exit_rating,normanniles3/normanniles3_2025-10-24-12-47-45.mp4,2025-10-24 12:47:45,2025-10-24 12:47:43,2025-10-24 12:48:43,2025-10-24,none,light delay,free flowing,3259,test_input_15
